timestamp,trip_id,depart_airport,return_airport,depart_date,return_date,total_cost,depart_datetime,depart_duration,depart_stops,return_datetime,return_duration,return_stops
2022-07-02 08:07:38,SNA-PHX-07/07/2022-07/11/2022,SNA,PHX,07/07/2022,07/11/2022,290.00,07-07-2022 13:11:00,79,0,07-11-2022 17:42:00,78,0
2022-07-02 08:08:30,SNA-PHX-07/14/2022-07/18/2022,SNA,PHX,07/14/2022,07/18/2022,274.00,07-14-2022 13:11:00,79,0,07-18-2022 14:00:00,79,0
2022-07-02 08:09:21,SNA-PHX-07/21/2022-07/25/2022,SNA,PHX,07/21/2022,07/25/2022,274.00,07-21-2022 16:44:00,84,0,07-25-2022 10:18:00,88,0
2022-07-02 08:10:12,SNA-PHX-07/28/2022-08/01/2022,SNA,PHX,07/28/2022,08/01/2022,274.00,07-28-2022 16:44:00,84,0,08-01-2022 10:18:00,88,0
2022-07-02 08:11:01,SNA-PHX-08/04/2022-08/08/2022,SNA,PHX,08/04/2022,08/08/2022,274.00,08-04-2022 16:44:00,84,0,08-08-2022 10:18:00,88,0
2022-07-02 08:11:54,SNA-PHX-08/11/2022-08/15/2022,SNA,PHX,08/11/2022,08/15/2022,274.00,08-11-2022 13:06:00,79,0,08-15-2022 14:00:00,79,0
2022-07-02 08:12:45,SNA-PHX-08/18/2022-08/22/2022,SNA,PHX,08/18/2022,08/22/2022,258.00,08-18-2022 12:42:00,76,0,08-22-2022 14:02:00,78,0
2022-07-02 08:13:36,SNA-PHX-08/25/2022-08/29/2022,SNA,PHX,08/25/2022,08/29/2022,258.00,08-25-2022 12:42:00,76,0,08-29-2022 14:02:00,78,0
2022-07-02 08:14:28,SNA-PHX-09/01/2022-09/05/2022,SNA,PHX,09/01/2022,09/05/2022,338.00,09-01-2022 12:42:00,76,0,09-05-2022 10:25:00,87,0
2022-07-02 08:15:20,SNA-PHX-09/08/2022-09/12/2022,SNA,PHX,09/08/2022,09/12/2022,258.00,09-08-2022 16:44:00,78,0,09-12-2022 14:02:00,78,0
2022-07-02 08:16:12,SNA-PHX-09/15/2022-09/19/2022,SNA,PHX,09/15/2022,09/19/2022,218.00,09-15-2022 12:19:00,87,0,09-19-2022 20:15:00,77,0
2022-07-02 08:17:04,SNA-PHX-09/22/2022-09/26/2022,SNA,PHX,09/22/2022,09/26/2022,238.00,09-22-2022 16:44:00,78,0,09-26-2022 14:02:00,78,0
2022-07-02 08:17:59,SNA-PHX-09/29/2022-10/03/2022,SNA,PHX,09/29/2022,10/03/2022,248.00,09-29-2022 12:19:00,87,0,10-03-2022 16:45:00,78,0
