timestamp,trip_id,depart_airport,return_airport,depart_date,return_date,total_cost,depart_datetime,depart_duration,depart_stops,return_datetime,return_duration,return_stops
2022-06-30 08:13:50,SNA-PHX-07/07/2022-07/11/2022,SNA,PHX,07/07/2022,07/11/2022,178.00,07-07-2022 13:11:00,79,0,07-11-2022 17:42:00,78,0
2022-06-30 08:14:42,SNA-PHX-07/14/2022-07/18/2022,SNA,PHX,07/14/2022,07/18/2022,250.00,07-14-2022 13:11:00,79,0,07-18-2022 17:42:00,78,0
2022-06-30 08:15:37,SNA-PHX-07/21/2022-07/25/2022,SNA,PHX,07/21/2022,07/25/2022,274.00,07-21-2022 13:11:00,79,0,07-25-2022 14:00:00,79,0
2022-06-30 08:16:38,SNA-PHX-07/28/2022-08/01/2022,SNA,PHX,07/28/2022,08/01/2022,274.00,07-28-2022 16:44:00,84,0,08-01-2022 10:18:00,88,0
2022-06-30 08:17:33,SNA-PHX-08/04/2022-08/08/2022,SNA,PHX,08/04/2022,08/08/2022,274.00,08-04-2022 16:44:00,84,0,08-08-2022 10:18:00,88,0
2022-06-30 08:18:28,SNA-PHX-08/11/2022-08/15/2022,SNA,PHX,08/11/2022,08/15/2022,274.00,08-11-2022 13:06:00,79,0,08-15-2022 14:00:00,79,0
2022-06-30 08:19:24,SNA-PHX-08/18/2022-08/22/2022,SNA,PHX,08/18/2022,08/22/2022,250.00,08-18-2022 12:42:00,76,0,08-22-2022 14:02:00,78,0
2022-06-30 08:20:16,SNA-PHX-08/25/2022-08/29/2022,SNA,PHX,08/25/2022,08/29/2022,248.00,08-25-2022 12:42:00,76,0,08-29-2022 14:02:00,78,0
2022-06-30 08:21:09,SNA-PHX-09/01/2022-09/05/2022,SNA,PHX,09/01/2022,09/05/2022,338.00,09-01-2022 12:42:00,76,0,09-05-2022 10:25:00,87,0
2022-06-30 08:22:05,SNA-PHX-09/08/2022-09/12/2022,SNA,PHX,09/08/2022,09/12/2022,238.00,09-08-2022 16:44:00,78,0,09-12-2022 14:02:00,78,0
2022-06-30 08:23:04,SNA-PHX-09/15/2022-09/19/2022,SNA,PHX,09/15/2022,09/19/2022,218.00,09-15-2022 12:19:00,87,0,09-19-2022 20:15:00,77,0
2022-06-30 08:23:58,SNA-PHX-09/22/2022-09/26/2022,SNA,PHX,09/22/2022,09/26/2022,238.00,09-22-2022 16:44:00,78,0,09-26-2022 14:02:00,78,0
2022-06-30 08:24:53,SNA-PHX-09/29/2022-10/03/2022,SNA,PHX,09/29/2022,10/03/2022,248.00,09-29-2022 12:19:00,87,0,10-03-2022 16:45:00,78,0
2022-06-30 08:25:47,SNA-PHX-10/06/2022-10/10/2022,SNA,PHX,10/06/2022,10/10/2022,318.00,10-06-2022 12:29:00,82,0,10-10-2022 10:16:00,83,0
2022-06-30 08:26:40,SNA-PHX-10/13/2022-10/17/2022,SNA,PHX,10/13/2022,10/17/2022,340.00,10-13-2022 12:29:00,82,0,10-17-2022 10:16:00,83,0
2022-06-30 08:27:33,SNA-PHX-10/20/2022-10/24/2022,SNA,PHX,10/20/2022,10/24/2022,278.00,10-20-2022 12:29:00,82,0,10-24-2022 16:45:00,81,0
2022-06-30 08:28:27,SNA-PHX-10/27/2022-10/31/2022,SNA,PHX,10/27/2022,10/31/2022,248.00,10-27-2022 12:29:00,82,0,10-31-2022 20:05:00,82,0
2022-06-30 08:29:22,SNA-PHX-11/03/2022-11/07/2022,SNA,PHX,11/03/2022,11/07/2022,278.00,11-03-2022 12:54:00,81,0,11-07-2022 08:20:00,83,0
2022-06-30 08:30:17,SNA-PHX-11/10/2022-11/14/2022,SNA,PHX,11/10/2022,11/14/2022,278.00,11-10-2022 12:54:00,81,0,11-14-2022 10:50:00,79,0
2022-06-30 08:31:11,SNA-PHX-11/17/2022-11/21/2022,SNA,PHX,11/17/2022,11/21/2022,448.00,11-17-2022 16:42:00,79,0,11-21-2022 10:50:00,79,0
2022-06-30 08:32:05,SNA-PHX-11/24/2022-11/28/2022,SNA,PHX,11/24/2022,11/28/2022,390.00,11-24-2022 12:54:00,81,0,11-28-2022 10:50:00,79,0
2022-06-30 08:32:59,SNA-PHX-12/01/2022-12/05/2022,SNA,PHX,12/01/2022,12/05/2022,248.00,12-01-2022 12:54:00,81,0,12-05-2022 17:40:00,80,0
2022-06-30 08:33:54,SNA-PHX-12/08/2022-12/12/2022,SNA,PHX,12/08/2022,12/12/2022,248.00,12-08-2022 12:54:00,81,0,12-12-2022 14:30:00,79,0
2022-06-30 08:34:50,SNA-PHX-12/15/2022-12/19/2022,SNA,PHX,12/15/2022,12/19/2022,438.00,12-15-2022 12:54:00,81,0,12-19-2022 10:50:00,79,0
2022-06-30 08:35:44,SNA-PHX-12/22/2022-12/26/2022,SNA,PHX,12/22/2022,12/26/2022,480.00,12-22-2022 12:54:00,81,0,12-26-2022 10:50:00,79,0
2022-06-30 08:36:41,SNA-PHX-12/29/2022-01/02/2023,SNA,PHX,12/29/2022,01/02/2023,450.00,12-29-2022 12:54:00,81,0,01-02-2023 10:50:00,79,0
2022-06-30 08:37:35,SNA-PHX-01/05/2023-01/09/2023,SNA,PHX,01/05/2023,01/09/2023,279.00,01-05-2023 12:54:00,81,0,01-09-2023 08:20:00,83,0
2022-06-30 08:38:40,LAX-ORD-07/07/2022-07/11/2022,LAX,ORD,07/07/2022,07/11/2022,605.00,07-07-2022 10:10:00,255,0,07-11-2022 07:19:00,262,0
2022-06-30 08:39:42,LAX-ORD-07/14/2022-07/18/2022,LAX,ORD,07/14/2022,07/18/2022,567.00,07-14-2022 16:35:00,248,0,07-18-2022 15:17:00,365,1
2022-06-30 08:40:42,LAX-ORD-07/21/2022-07/25/2022,LAX,ORD,07/21/2022,07/25/2022,631.00,07-21-2022 08:55:00,256,0,07-25-2022 07:30:00,414,1
2022-06-30 08:41:42,LAX-ORD-07/28/2022-08/01/2022,LAX,ORD,07/28/2022,08/01/2022,640.00,07-28-2022 16:14:00,360,1,08-01-2022 11:10:00,444,1
2022-06-30 08:42:43,LAX-ORD-08/04/2022-08/08/2022,LAX,ORD,08/04/2022,08/08/2022,524.00,08-04-2022 13:20:00,376,1,08-08-2022 08:20:00,255,0
2022-06-30 08:43:45,LAX-ORD-08/11/2022-08/15/2022,LAX,ORD,08/11/2022,08/15/2022,588.00,08-11-2022 13:20:00,256,0,08-15-2022 06:54:00,441,1
2022-06-30 08:44:46,LAX-ORD-08/18/2022-08/22/2022,LAX,ORD,08/18/2022,08/22/2022,485.00,08-18-2022 16:43:00,244,0,08-22-2022 19:34:00,261,0
2022-06-30 08:45:46,LAX-ORD-08/25/2022-08/29/2022,LAX,ORD,08/25/2022,08/29/2022,431.00,08-25-2022 17:50:00,242,0,08-29-2022 19:34:00,261,0
2022-06-30 08:46:46,LAX-ORD-09/01/2022-09/05/2022,LAX,ORD,09/01/2022,09/05/2022,648.00,09-01-2022 10:13:00,249,0,09-05-2022 09:55:00,468,1
2022-06-30 08:47:48,LAX-ORD-09/08/2022-09/12/2022,LAX,ORD,09/08/2022,09/12/2022,431.00,09-08-2022 16:51:00,245,0,09-12-2022 20:31:00,264,0
2022-06-30 08:48:51,LAX-ORD-09/15/2022-09/19/2022,LAX,ORD,09/15/2022,09/19/2022,472.00,09-15-2022 16:51:00,245,0,09-19-2022 07:15:00,257,0
2022-06-30 08:49:52,LAX-ORD-09/22/2022-09/26/2022,LAX,ORD,09/22/2022,09/26/2022,440.00,09-22-2022 08:25:00,356,1,09-26-2022 07:15:00,257,0
2022-06-30 08:50:52,LAX-ORD-09/29/2022-10/03/2022,LAX,ORD,09/29/2022,10/03/2022,442.00,09-29-2022 07:15:00,249,0,10-03-2022 20:31:00,264,0
2022-06-30 08:51:54,LAX-ORD-10/06/2022-10/10/2022,LAX,ORD,10/06/2022,10/10/2022,525.00,10-06-2022 13:25:00,250,0,10-10-2022 20:55:00,261,0
2022-06-30 08:52:57,LAX-ORD-10/13/2022-10/17/2022,LAX,ORD,10/13/2022,10/17/2022,472.00,10-13-2022 13:25:00,250,0,10-17-2022 13:30:00,268,0
2022-06-30 08:53:59,LAX-ORD-10/20/2022-10/24/2022,LAX,ORD,10/20/2022,10/24/2022,442.00,10-20-2022 08:00:00,243,0,10-24-2022 13:30:00,268,0
2022-06-30 08:54:59,LAX-ORD-10/27/2022-10/31/2022,LAX,ORD,10/27/2022,10/31/2022,401.00,10-27-2022 08:00:00,243,0,10-31-2022 20:15:00,271,0
