time_stamp,trip_id,depart_airport,return_airport,depart_date,return_date,total_cost,depart_datetime,depart_duration,depart_stops,return_datetime,return_duration,return_stops,days_before_purchase
2022-11-04 16:34:10,SNA-SAT-2022-12-30-2023-01-01,SNA,SAT,12/30/2022,01/01/2023,626,2022-12-30 16:47:00,268,1,2023-01-01 18:36:00,333,1,55
2022-11-04 16:35:24,SNA-SAT-2023-01-06-2023-01-08,SNA,SAT,01/06/2023,01/08/2023,335,2023-01-06 07:55:00,356,1,2023-01-08 14:50:00,315,1,62
2022-11-04 16:36:31,SNA-SAT-2023-01-13-2023-01-15,SNA,SAT,01/13/2023,01/15/2023,348,2023-01-13 16:45:00,312,1,2023-01-15 18:35:00,336,1,69
2022-11-04 16:37:42,SNA-SAT-2023-01-20-2023-01-22,SNA,SAT,01/20/2023,01/22/2023,335,2023-01-20 16:45:00,312,1,2023-01-22 18:30:00,304,1,76
2022-11-04 16:38:50,SNA-SAT-2023-01-27-2023-01-29,SNA,SAT,01/27/2023,01/29/2023,249,2023-01-27 16:45:00,312,1,2023-01-29 08:18:00,347,1,83
2022-11-04 16:39:57,SNA-SAT-2023-02-03-2023-02-05,SNA,SAT,02/03/2023,02/05/2023,335,2023-02-03 16:47:00,303,1,2023-02-05 08:05:00,336,1,90
2022-11-04 16:41:10,SNA-SAT-2023-02-10-2023-02-12,SNA,SAT,02/10/2023,02/12/2023,289,2023-02-10 16:47:00,303,1,2023-02-12 06:00:00,366,1,97
2022-11-04 16:43:19,SNA-SAT-2023-02-24-2023-02-26,SNA,SAT,02/24/2023,02/26/2023,389,2023-02-24 16:47:00,291,1,2023-02-26 05:55:00,288,1,111
2022-11-04 16:44:31,SNA-SAT-2023-03-03-2023-03-05,SNA,SAT,03/03/2023,03/05/2023,389,2023-03-03 16:47:00,291,1,2023-03-05 05:55:00,288,1,118
2022-11-04 16:46:31,SNA-SAT-2023-03-17-2023-03-19,SNA,SAT,03/17/2023,03/19/2023,786,2023-03-17 16:47:00,291,1,2023-03-19 05:55:00,288,1,132
2022-11-04 16:48:38,SNA-SAT-2023-03-31-2023-04-02,SNA,SAT,03/31/2023,04/02/2023,656,2023-03-31 06:45:00,240,1,2023-04-02 12:47:00,244,1,146
2022-11-04 16:49:45,SNA-SAT-2023-04-07-2023-04-09,SNA,SAT,04/07/2023,04/09/2023,487,2023-04-07 06:45:00,240,1,2023-04-09 06:36:00,247,1,153
2022-11-04 16:51:00,SNA-SAT-2023-04-14-2023-04-16,SNA,SAT,04/14/2023,04/16/2023,446,2023-04-14 13:11:00,246,1,2023-04-16 06:36:00,247,1,160
2022-11-04 16:52:11,SNA-SAT-2023-04-21-2023-04-23,SNA,SAT,04/21/2023,04/23/2023,426,2023-04-21 16:32:00,297,1,2023-04-23 06:36:00,247,1,167
2022-11-04 16:53:18,SNA-SAT-2023-04-28-2023-04-30,SNA,SAT,04/28/2023,04/30/2023,426,2023-04-28 13:11:00,246,1,2023-04-30 06:36:00,247,1,174
2022-11-04 16:54:31,SNA-SAT-2023-05-05-2023-05-07,SNA,SAT,05/05/2023,05/07/2023,426,2023-05-05 16:32:00,297,1,2023-05-07 06:36:00,247,1,181
2022-11-04 16:55:45,SNA-SAT-2023-05-12-2023-05-14,SNA,SAT,05/12/2023,05/14/2023,426,2023-05-12 16:32:00,297,1,2023-05-14 06:36:00,247,1,188
