timestamp,trip_id,depart_airport,return_airport,depart_date,return_date,total_cost,depart_datetime,depart_duration,depart_stops,return_datetime,return_duration,return_stops
2022-07-05 09:07:28,SNA-PHX-07/07/2022-07/11/2022,SNA,PHX,07/07/2022,07/11/2022,353.00,07-07-2022 13:11:00,79,0,07-11-2022 10:18:00,88,0
2022-07-05 09:08:23,SNA-PHX-07/14/2022-07/18/2022,SNA,PHX,07/14/2022,07/18/2022,298.00,07-14-2022 13:11:00,79,0,07-18-2022 10:18:00,88,0
2022-07-05 09:09:23,SNA-PHX-07/21/2022-07/25/2022,SNA,PHX,07/21/2022,07/25/2022,268.00,07-21-2022 16:44:00,84,0,07-25-2022 10:18:00,88,0
2022-07-05 09:10:17,SNA-PHX-07/28/2022-08/01/2022,SNA,PHX,07/28/2022,08/01/2022,234.00,07-28-2022 16:44:00,84,0,08-01-2022 17:42:00,78,0
2022-07-05 09:11:09,SNA-PHX-08/04/2022-08/08/2022,SNA,PHX,08/04/2022,08/08/2022,250.00,08-04-2022 13:06:00,79,0,08-08-2022 14:00:00,79,0
2022-07-05 09:12:02,SNA-PHX-08/11/2022-08/15/2022,SNA,PHX,08/11/2022,08/15/2022,298.00,08-11-2022 13:06:00,79,0,08-15-2022 10:18:00,88,0
2022-07-05 09:12:57,SNA-PHX-08/18/2022-08/22/2022,SNA,PHX,08/18/2022,08/22/2022,234.00,08-18-2022 12:42:00,76,0,08-22-2022 14:02:00,78,0
2022-07-05 09:13:51,SNA-PHX-08/25/2022-08/29/2022,SNA,PHX,08/25/2022,08/29/2022,258.00,08-25-2022 12:42:00,76,0,08-29-2022 14:02:00,78,0
2022-07-05 09:14:45,SNA-PHX-09/01/2022-09/05/2022,SNA,PHX,09/01/2022,09/05/2022,338.00,09-01-2022 12:42:00,76,0,09-05-2022 10:25:00,87,0
2022-07-05 09:15:40,SNA-PHX-09/08/2022-09/12/2022,SNA,PHX,09/08/2022,09/12/2022,238.00,09-08-2022 16:44:00,78,0,09-12-2022 14:02:00,78,0
2022-07-05 09:16:34,SNA-PHX-09/15/2022-09/19/2022,SNA,PHX,09/15/2022,09/19/2022,218.00,09-15-2022 12:19:00,87,0,09-19-2022 20:15:00,77,0
2022-07-05 09:17:29,SNA-PHX-09/22/2022-09/26/2022,SNA,PHX,09/22/2022,09/26/2022,238.00,09-22-2022 12:19:00,87,0,09-26-2022 14:02:00,78,0
2022-07-05 09:18:24,SNA-PHX-09/29/2022-10/03/2022,SNA,PHX,09/29/2022,10/03/2022,248.00,09-29-2022 12:19:00,87,0,10-03-2022 16:45:00,78,0
2022-07-05 09:19:18,SNA-PHX-10/06/2022-10/10/2022,SNA,PHX,10/06/2022,10/10/2022,318.00,10-06-2022 12:29:00,82,0,10-10-2022 10:16:00,83,0
