timestamp,trip_id,depart_airport,return_airport,depart_date,return_date,total_cost,depart_datetime,depart_duration,depart_stops,return_datetime,return_duration,return_stops
2022-07-03 08:41:46,SNA-PHX-07/07/2022-07/11/2022,SNA,PHX,07/07/2022,07/11/2022,290.00,07-07-2022 13:11:00,79,0,07-11-2022 17:42:00,78,0
2022-07-03 08:42:37,SNA-PHX-07/14/2022-07/18/2022,SNA,PHX,07/14/2022,07/18/2022,274.00,07-14-2022 13:11:00,79,0,07-18-2022 14:00:00,79,0
2022-07-03 08:43:28,SNA-PHX-07/21/2022-07/25/2022,SNA,PHX,07/21/2022,07/25/2022,274.00,07-21-2022 16:44:00,84,0,07-25-2022 10:18:00,88,0
2022-07-03 08:44:19,SNA-PHX-07/28/2022-08/01/2022,SNA,PHX,07/28/2022,08/01/2022,274.00,07-28-2022 16:44:00,84,0,08-01-2022 17:42:00,78,0
2022-07-03 08:45:12,SNA-PHX-08/04/2022-08/08/2022,SNA,PHX,08/04/2022,08/08/2022,234.00,08-04-2022 16:44:00,84,0,08-08-2022 14:00:00,79,0
2022-07-03 08:46:03,SNA-PHX-08/11/2022-08/15/2022,SNA,PHX,08/11/2022,08/15/2022,274.00,08-11-2022 13:06:00,79,0,08-15-2022 14:00:00,79,0
2022-07-03 08:46:55,SNA-PHX-08/18/2022-08/22/2022,SNA,PHX,08/18/2022,08/22/2022,258.00,08-18-2022 12:42:00,76,0,08-22-2022 14:02:00,78,0
2022-07-03 08:47:46,SNA-PHX-08/25/2022-08/29/2022,SNA,PHX,08/25/2022,08/29/2022,258.00,08-25-2022 12:42:00,76,0,08-29-2022 14:02:00,78,0
2022-07-03 08:48:37,SNA-PHX-09/01/2022-09/05/2022,SNA,PHX,09/01/2022,09/05/2022,338.00,09-01-2022 12:42:00,76,0,09-05-2022 10:25:00,87,0
2022-07-03 08:49:30,SNA-PHX-09/08/2022-09/12/2022,SNA,PHX,09/08/2022,09/12/2022,258.00,09-08-2022 16:44:00,78,0,09-12-2022 14:02:00,78,0
2022-07-03 08:50:20,SNA-PHX-09/15/2022-09/19/2022,SNA,PHX,09/15/2022,09/19/2022,218.00,09-15-2022 12:19:00,87,0,09-19-2022 14:02:00,78,0
2022-07-03 08:51:12,SNA-PHX-09/22/2022-09/26/2022,SNA,PHX,09/22/2022,09/26/2022,238.00,09-22-2022 16:44:00,78,0,09-26-2022 14:02:00,78,0
2022-07-03 08:52:05,SNA-PHX-09/29/2022-10/03/2022,SNA,PHX,09/29/2022,10/03/2022,248.00,09-29-2022 12:19:00,87,0,10-03-2022 16:45:00,78,0
2022-07-03 08:52:56,SNA-PHX-10/06/2022-10/10/2022,SNA,PHX,10/06/2022,10/10/2022,318.00,10-06-2022 12:29:00,82,0,10-10-2022 10:16:00,83,0
2022-07-03 08:53:48,SNA-PHX-10/13/2022-10/17/2022,SNA,PHX,10/13/2022,10/17/2022,289.00,10-13-2022 12:29:00,82,0,10-17-2022 14:02:00,79,0
2022-07-03 08:54:42,SNA-PHX-10/20/2022-10/24/2022,SNA,PHX,10/20/2022,10/24/2022,278.00,10-20-2022 12:29:00,82,0,10-24-2022 16:45:00,81,0
2022-07-03 08:55:34,SNA-PHX-10/27/2022-10/31/2022,SNA,PHX,10/27/2022,10/31/2022,248.00,10-27-2022 12:29:00,82,0,10-31-2022 20:05:00,82,0
2022-07-03 08:56:28,SNA-PHX-11/03/2022-11/07/2022,SNA,PHX,11/03/2022,11/07/2022,278.00,11-03-2022 12:54:00,81,0,11-07-2022 08:20:00,83,0
2022-07-03 08:57:18,SNA-PHX-11/10/2022-11/14/2022,SNA,PHX,11/10/2022,11/14/2022,278.00,11-10-2022 12:54:00,81,0,11-14-2022 10:50:00,79,0
2022-07-03 08:58:13,SNA-PHX-11/17/2022-11/21/2022,SNA,PHX,11/17/2022,11/21/2022,448.00,11-17-2022 16:42:00,79,0,11-21-2022 10:50:00,79,0
2022-07-03 08:59:09,SNA-PHX-11/24/2022-11/28/2022,SNA,PHX,11/24/2022,11/28/2022,390.00,11-24-2022 12:54:00,81,0,11-28-2022 10:50:00,79,0
2022-07-03 09:00:00,SNA-PHX-12/01/2022-12/05/2022,SNA,PHX,12/01/2022,12/05/2022,248.00,12-01-2022 12:54:00,81,0,12-05-2022 17:40:00,80,0
2022-07-03 09:00:52,SNA-PHX-12/08/2022-12/12/2022,SNA,PHX,12/08/2022,12/12/2022,248.00,12-08-2022 09:55:00,79,0,12-12-2022 14:30:00,79,0
2022-07-03 09:01:46,SNA-PHX-12/15/2022-12/19/2022,SNA,PHX,12/15/2022,12/19/2022,438.00,12-15-2022 12:54:00,81,0,12-19-2022 10:50:00,79,0
2022-07-03 09:02:39,SNA-PHX-12/22/2022-12/26/2022,SNA,PHX,12/22/2022,12/26/2022,480.00,12-22-2022 12:54:00,81,0,12-26-2022 10:50:00,79,0
2022-07-03 09:03:30,SNA-PHX-12/29/2022-01/02/2023,SNA,PHX,12/29/2022,01/02/2023,450.00,12-29-2022 12:54:00,81,0,01-02-2023 10:50:00,79,0
2022-07-03 09:04:23,SNA-PHX-01/05/2023-01/09/2023,SNA,PHX,01/05/2023,01/09/2023,279.00,01-05-2023 12:54:00,81,0,01-09-2023 08:20:00,83,0
2022-07-03 09:05:27,LAX-ORD-07/07/2022-07/11/2022,LAX,ORD,07/07/2022,07/11/2022,656.00,07-07-2022 13:20:00,256,0,07-11-2022 07:19:00,262,0
2022-07-03 09:06:27,LAX-ORD-07/14/2022-07/18/2022,LAX,ORD,07/14/2022,07/18/2022,580.00,07-14-2022 17:50:00,248,0,07-18-2022 06:45:00,450,1
2022-07-03 09:07:25,LAX-ORD-07/21/2022-07/25/2022,LAX,ORD,07/21/2022,07/25/2022,686.00,07-21-2022 08:55:00,256,0,07-25-2022 13:19:00,253,0
2022-07-03 09:08:24,LAX-ORD-07/28/2022-08/01/2022,LAX,ORD,07/28/2022,08/01/2022,622.00,07-28-2022 17:50:00,248,0,08-01-2022 13:19:00,253,0
2022-07-03 09:09:22,LAX-ORD-08/04/2022-08/08/2022,LAX,ORD,08/04/2022,08/08/2022,524.00,08-04-2022 13:20:00,376,1,08-08-2022 20:36:00,259,0
2022-07-03 09:10:19,LAX-ORD-08/11/2022-08/15/2022,LAX,ORD,08/11/2022,08/15/2022,524.00,08-11-2022 17:50:00,248,0,08-15-2022 06:54:00,441,1
2022-07-03 09:11:17,LAX-ORD-08/18/2022-08/22/2022,LAX,ORD,08/18/2022,08/22/2022,549.00,08-18-2022 09:13:00,249,0,08-22-2022 19:34:00,261,0
