time_stamp,trip_id,depart_airport,return_airport,depart_date,return_date,total_cost,depart_datetime,depart_duration,depart_stops,return_datetime,return_duration,return_stops,days_before_purchase
2022-07-11 13:51:27,SNA-PHX-2022-07-14-2022-07-18,SNA,PHX,07/14/2022,07/18/2022,264,2022-07-14 13:11:00,79,0,2022-07-18 14:00:00,79,0,2
2022-07-11 13:52:30,SNA-PHX-2022-07-21-2022-07-25,SNA,PHX,07/21/2022,07/25/2022,279,2022-07-21 13:11:00,79,0,2022-07-25 17:42:00,78,0,9
