time_stamp,trip_id,depart_airport,return_airport,depart_date,return_date,total_cost,depart_datetime,depart_duration,depart_stops,return_datetime,return_duration,return_stops,days_before_purchase
2022-07-06 08:59:17,LAX-ORD-08/18/2022-08/22/2022,LAX,ORD,08/18/2022,08/22/2022,579,2022-08-18 09:13:00,249,0,2022-08-22 10:05:00,263,0,42
2022-07-06 09:00:15,LAX-ORD-08/25/2022-08/29/2022,LAX,ORD,08/25/2022,08/29/2022,474,2022-08-25 08:05:00,242,0,2022-08-29 19:34:00,261,0,49
2022-07-06 09:01:13,LAX-ORD-09/01/2022-09/05/2022,LAX,ORD,09/01/2022,09/05/2022,584,2022-09-01 16:43:00,244,0,2022-09-05 09:55:00,468,1,56
2022-07-06 09:02:15,LAX-ORD-09/08/2022-09/12/2022,LAX,ORD,09/08/2022,09/12/2022,421,2022-09-08 08:25:00,356,1,2022-09-12 20:31:00,264,0,63
2022-07-06 09:03:17,LAX-ORD-09/15/2022-09/19/2022,LAX,ORD,09/15/2022,09/19/2022,442,2022-09-15 16:51:00,245,0,2022-09-19 20:31:00,264,0,70
2022-07-06 09:04:17,LAX-ORD-09/22/2022-09/26/2022,LAX,ORD,09/22/2022,09/26/2022,410,2022-09-22 08:25:00,356,1,2022-09-26 20:31:00,264,0,77
2022-07-06 09:05:18,LAX-ORD-09/29/2022-10/03/2022,LAX,ORD,09/29/2022,10/03/2022,472,2022-09-29 13:33:00,252,0,2022-10-03 13:20:00,264,0,84
2022-07-06 09:06:19,LAX-ORD-10/06/2022-10/10/2022,LAX,ORD,10/06/2022,10/10/2022,491,2022-10-06 16:20:00,345,1,2022-10-10 20:55:00,261,0,91
2022-07-06 09:07:20,LAX-ORD-10/13/2022-10/17/2022,LAX,ORD,10/13/2022,10/17/2022,451,2022-10-13 08:00:00,376,1,2022-10-17 13:30:00,268,0,98
2022-07-06 09:08:21,LAX-ORD-10/20/2022-10/24/2022,LAX,ORD,10/20/2022,10/24/2022,442,2022-10-20 08:00:00,243,0,2022-10-24 13:30:00,268,0,105
2022-07-06 09:09:22,LAX-ORD-10/27/2022-10/31/2022,LAX,ORD,10/27/2022,10/31/2022,401,2022-10-27 08:00:00,243,0,2022-10-31 22:00:00,271,0,112
2022-07-06 09:10:23,LAX-ORD-11/03/2022-11/07/2022,LAX,ORD,11/03/2022,11/07/2022,472,2022-11-03 11:40:00,245,0,2022-11-07 11:45:00,264,0,119
2022-07-06 09:11:23,LAX-ORD-11/10/2022-11/14/2022,LAX,ORD,11/10/2022,11/14/2022,451,2022-11-10 08:10:00,350,1,2022-11-14 11:45:00,264,0,126
2022-07-06 09:12:26,LAX-ORD-11/17/2022-11/21/2022,LAX,ORD,11/17/2022,11/21/2022,472,2022-11-17 08:17:00,243,0,2022-11-21 11:45:00,264,0,133
2022-07-06 09:13:26,LAX-ORD-11/24/2022-11/28/2022,LAX,ORD,11/24/2022,11/28/2022,511,2022-11-24 08:17:00,243,0,2022-11-28 06:55:00,268,0,140
2022-07-06 09:14:26,LAX-ORD-12/01/2022-12/05/2022,LAX,ORD,12/01/2022,12/05/2022,451,2022-12-01 08:10:00,350,1,2022-12-05 11:45:00,264,0,147
2022-07-06 09:15:25,LAX-ORD-12/08/2022-12/12/2022,LAX,ORD,12/08/2022,12/12/2022,451,2022-12-08 08:10:00,350,1,2022-12-12 11:45:00,264,0,154
2022-07-06 09:16:26,LAX-ORD-12/15/2022-12/19/2022,LAX,ORD,12/15/2022,12/19/2022,471,2022-12-15 08:17:00,243,0,2022-12-19 16:35:00,430,1,161
2022-07-06 09:17:28,LAX-ORD-12/22/2022-12/26/2022,LAX,ORD,12/22/2022,12/26/2022,621,2022-12-22 18:05:00,234,0,2022-12-26 08:20:00,425,1,168
2022-07-06 09:18:31,LAX-ORD-12/29/2022-01/02/2023,LAX,ORD,12/29/2022,01/02/2023,591,2022-12-29 15:25:00,240,0,2023-01-02 09:50:00,410,1,175
2022-07-06 09:19:33,LAX-ORD-01/05/2023-01/09/2023,LAX,ORD,01/05/2023,01/09/2023,471,2023-01-05 11:40:00,245,0,2023-01-09 22:00:00,271,0,182
2022-07-06 09:20:43,SFO-IAD-07/07/2022-07/11/2022,SFO,IAD,07/07/2022,07/11/2022,800,2022-07-07 13:29:00,471,1,2022-07-11 13:00:00,549,1,0
2022-07-06 09:21:42,SFO-IAD-07/14/2022-07/18/2022,SFO,IAD,07/14/2022,07/18/2022,979,2022-07-14 05:35:00,495,1,2022-07-18 17:30:00,483,1,7
2022-07-06 09:22:42,SFO-IAD-07/21/2022-07/25/2022,SFO,IAD,07/21/2022,07/25/2022,908,2022-07-21 07:00:00,310,0,2022-07-25 16:10:00,355,0,14
2022-07-06 09:23:36,SFO-IAD-07/28/2022-08/01/2022,SFO,IAD,07/28/2022,08/01/2022,838,2022-07-28 07:00:00,310,0,2022-08-01 16:10:00,355,0,21
2022-07-06 09:24:30,SFO-IAD-08/04/2022-08/08/2022,SFO,IAD,08/04/2022,08/08/2022,838,2022-08-04 07:00:00,310,0,2022-08-08 16:10:00,355,0,28
2022-07-06 09:25:26,SFO-IAD-08/11/2022-08/15/2022,SFO,IAD,08/11/2022,08/15/2022,896,2022-08-11 13:29:00,471,1,2022-08-15 16:10:00,355,0,35
2022-07-06 09:26:25,SFO-IAD-08/18/2022-08/22/2022,SFO,IAD,08/18/2022,08/22/2022,879,2022-08-18 23:48:00,582,1,2022-08-22 17:30:00,497,1,42
2022-07-06 09:27:22,SFO-IAD-08/25/2022-08/29/2022,SFO,IAD,08/25/2022,08/29/2022,615,2022-08-25 07:00:00,310,0,2022-08-29 17:30:00,497,1,49
2022-07-06 09:28:16,SFO-IAD-09/01/2022-09/05/2022,SFO,IAD,09/01/2022,09/05/2022,788,2022-09-01 07:00:00,310,0,2022-09-05 16:10:00,355,0,56
2022-07-06 09:29:10,SFO-IAD-09/08/2022-09/12/2022,SFO,IAD,09/08/2022,09/12/2022,433,2022-09-08 13:41:00,431,1,2022-09-12 11:20:00,515,1,63
2022-07-06 09:30:05,SFO-IAD-09/15/2022-09/19/2022,SFO,IAD,09/15/2022,09/19/2022,465,2022-09-15 07:00:00,300,0,2022-09-19 13:35:00,523,1,70
2022-07-06 09:30:59,SFO-IAD-09/22/2022-09/26/2022,SFO,IAD,09/22/2022,09/26/2022,513,2022-09-22 13:41:00,431,1,2022-09-26 13:35:00,623,1,77
2022-07-06 09:31:57,SFO-IAD-09/29/2022-10/03/2022,SFO,IAD,09/29/2022,10/03/2022,465,2022-09-29 23:55:00,451,1,2022-10-03 16:00:00,349,0,84
2022-07-06 10:00:38,SNA-PHX-07/07/2022-07/11/2022,SNA,PHX,07/07/2022,07/11/2022,353,2022-07-07 13:11:00,79,0,2022-07-11 10:18:00,88,0,0
2022-07-06 10:01:31,SNA-PHX-07/14/2022-07/18/2022,SNA,PHX,07/14/2022,07/18/2022,238,2022-07-14 16:44:00,84,0,2022-07-18 20:05:00,78,0,7
2022-07-06 10:02:25,SNA-PHX-07/21/2022-07/25/2022,SNA,PHX,07/21/2022,07/25/2022,274,2022-07-21 16:44:00,84,0,2022-07-25 10:18:00,88,0,14
2022-07-06 10:03:19,SNA-PHX-07/28/2022-08/01/2022,SNA,PHX,07/28/2022,08/01/2022,234,2022-07-28 16:44:00,84,0,2022-08-01 10:18:00,88,0,21
2022-07-06 10:04:12,SNA-PHX-08/04/2022-08/08/2022,SNA,PHX,08/04/2022,08/08/2022,250,2022-08-04 13:06:00,79,0,2022-08-08 14:00:00,79,0,28
2022-07-06 10:05:10,SNA-PHX-08/11/2022-08/15/2022,SNA,PHX,08/11/2022,08/15/2022,274,2022-08-11 16:44:00,84,0,2022-08-15 10:18:00,88,0,35
2022-07-06 10:06:05,SNA-PHX-08/18/2022-08/22/2022,SNA,PHX,08/18/2022,08/22/2022,234,2022-08-18 12:42:00,76,0,2022-08-22 14:02:00,78,0,42
2022-07-06 10:06:58,SNA-PHX-08/25/2022-08/29/2022,SNA,PHX,08/25/2022,08/29/2022,258,2022-08-25 10:24:00,75,0,2022-08-29 14:02:00,78,0,49
2022-07-06 10:07:53,SNA-PHX-09/01/2022-09/05/2022,SNA,PHX,09/01/2022,09/05/2022,338,2022-09-01 12:42:00,76,0,2022-09-05 10:25:00,87,0,56
2022-07-06 10:08:46,SNA-PHX-09/08/2022-09/12/2022,SNA,PHX,09/08/2022,09/12/2022,258,2022-09-08 16:44:00,78,0,2022-09-12 14:02:00,78,0,63
2022-07-06 10:09:41,SNA-PHX-09/15/2022-09/19/2022,SNA,PHX,09/15/2022,09/19/2022,218,2022-09-15 12:19:00,87,0,2022-09-19 20:15:00,77,0,70
2022-07-06 10:11:36,SNA-PHX-09/22/2022-09/26/2022,SNA,PHX,09/22/2022,09/26/2022,238,2022-09-22 12:19:00,87,0,2022-09-26 20:15:00,77,0,77
2022-07-06 10:12:31,SNA-PHX-09/29/2022-10/03/2022,SNA,PHX,09/29/2022,10/03/2022,248,2022-09-29 12:19:00,87,0,2022-10-03 16:45:00,78,0,84
2022-07-06 10:13:25,SNA-PHX-10/06/2022-10/10/2022,SNA,PHX,10/06/2022,10/10/2022,318,2022-10-06 12:29:00,82,0,2022-10-10 10:16:00,83,0,91
2022-07-06 10:14:19,SNA-PHX-10/13/2022-10/17/2022,SNA,PHX,10/13/2022,10/17/2022,289,2022-10-13 12:29:00,82,0,2022-10-17 16:45:00,81,0,98
2022-07-06 10:15:11,SNA-PHX-10/20/2022-10/24/2022,SNA,PHX,10/20/2022,10/24/2022,278,2022-10-20 12:29:00,82,0,2022-10-24 16:45:00,81,0,105
